,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,locale
"DP03_0080E+Estimate!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999",0.17380535976785672,0.1708914499348359,,,,,0.13573498834329595,0.07365118125181103,-0.02264465618993189,0.19613224967105602,0.16353442545512115,0.010179375683240649,0.14544707257707296,0.09216868386802551,-0.004678578115968363,,,,,,,,,,,,,,,-0.06207478190960104,,-0.06207478190960104,,,,diff
"DP03_0081E+Estimate!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999",0.27179667039179756,0.2682692746739189,,,,,0.23211007837967493,0.19602442847417464,0.02620197124805161,0.2846919568252394,0.2712456216968448,0.06786334884241074,0.2556086050946587,0.21905086714214358,0.05607103986340897,,,,,,,,,,,,,,,0.012086898278579297,,0.012086898278579353,,,,diff
"DP03_0082E+Estimate!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999",0.30813386796207165,0.3059955711997286,,,,,0.2796285538692044,0.25838197258837364,0.10972840185600044,0.3181911012139076,0.3000577274005254,0.15080366896833622,0.2946528968915224,0.26419724585869486,0.12488519621801411,,,,,,,,,,,,,,,0.1304548330066791,,0.13045483300667893,,,,diff
"DP03_0083E+Estimate!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999",0.24032386654015167,0.23767870170313185,,,,,0.23129198464776093,0.22021794179804002,0.25569901237624343,0.24460600054558726,0.23260397901905247,0.26766007207816717,0.23468465939489178,0.2094066936761452,0.2684737284009191,,,,,,,,,,,,,,,0.14704106334388153,,0.14704106334388145,,,,diff
"DP03_0084E+Estimate!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999",0.14727031427156428,0.1469632456814197,,,,,0.1390282906217091,0.14305490983504232,0.22772087865426444,0.15043796955755928,0.1470410418181773,0.26040427918875697,0.15553664642098955,0.15019659007788033,0.26756879063070643,,,,,,,,,,,,,,,0.09206665050194368,,0.09206665050194349,,,,diff
"DP03_0085E+Estimate!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more",0.11467751896855358,0.11406353543278272,,,,,0.13052356776275537,0.14496654852935276,0.09979226785887313,0.10553322754624869,0.11377212860682859,0.10170575646342772,0.11238710030484525,0.12357300048096388,0.11537852836176427,,,,,,,,,,,,,,,0.092661385550976,,0.09266138555097558,,,,diff
DP03_0089E+Estimate!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households,-0.26967536584363444,-0.2750934610967942,,,,,-0.2601060143263898,-0.26386396221373376,-0.057050282516882794,-0.26870807383351913,-0.2639641069620545,-0.05795824176159825,-0.2754196646978282,-0.27467857211911095,-0.049903896139469356,,,,,,,,,,,,,,,-0.09842379699204229,,-0.09842379699204185,,,,diff
DP03_0095E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population,0.1683620000328635,0.16398989720982454,,,,,0.1425483117504352,0.07513704533581156,0.024343909023761795,0.18507262992220944,0.14258703315742888,0.07520478221278976,0.14206000081456754,0.08231236873648862,0.06567516364997998,,,,,,,,,,,,,,,-0.0650583377723036,,-0.06505833777230377,,,,diff
DP03_0096E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage,0.23050879519287978,0.22625591172930296,,,,,0.20570539843425842,0.14192808134781745,0.0632779884448885,0.2439024376001252,0.20158309949793562,0.10903473573130906,0.2056175164791585,0.14715379800185763,0.10289004186810624,,,,,,,,,,,,,,,-0.024907265603508755,,-0.024907265603508616,,,,diff
DP03_0097E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance,0.12722155265736101,0.12396931358736667,,,,,0.11805363282824659,0.09700837108484182,0.10249375258937224,0.13364831052118037,0.11587583365341451,0.1374187933252607,0.11906382629083598,0.09023133001881253,0.14817545307441063,,,,,,,,,,,,,,,0.04438488821757389,,0.04438488821757411,,,,diff
DP03_0098E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage,0.1724285377830687,0.16860111880825585,,,,,0.1307038688904844,0.04601419946706298,0.010498315723669466,0.19732972766615153,0.14775673959658348,0.02178348714254169,0.14192993167817836,0.07829121394232424,-0.00987734025757199,,,,,,,,,,,,,,,-0.14790622324508648,,-0.14790622324508612,,,,diff
DP03_0099E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage,-0.138921512571766,-0.14202225950859382,,,,,-0.15520731525049553,-0.2224449309991734,-0.1617411280661096,-0.11593714651215697,-0.1491246960558381,-0.10972674820747574,-0.167089499688511,-0.21706096398074615,-0.1330349724814682,,,,,,,,,,,,,,,-0.19790421905580619,,-0.1979042190558064,,,,diff
DP03_0100E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years,0.29336191113984644,0.2919263031569675,,,,,0.2556060491890271,0.1517821245151218,0.04434434926657535,0.30981006318742277,0.2400964377817196,0.08845288136898666,0.265138359105889,0.17543258617551644,0.07932665913025133,,,,,,,,,,,,,,,-0.02894503609602113,,-0.028945036096021524,,,,diff
DP03_0101E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage,-0.03670467402313948,-0.03731499573098104,,,,,-0.07875266622618704,-0.1039425390222726,-0.07779367289311276,-0.014968381974213407,-0.018408951647160082,-0.04648504285052122,-0.029882999554123463,-0.0416659951847759,-0.052422448732064766,,,,,,,,,,,,,,,-0.0715331952982611,,-0.07153319529826102,,,,diff
DP03_0102E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years,0.06391279583974718,0.05924172955369278,,,,,0.046845735257269316,-0.026614269756373987,-0.04119129451096347,0.07872743552234801,0.030956323262231467,0.030527631141423345,0.03832321224306984,-0.027499110274352645,0.026267183921223056,,,,,,,,,,,,,,,-0.1028246248373327,,-0.10282462483733275,,,,diff
DP03_0103E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force,0.03360267902656516,0.029036571293029445,,,,,0.02460381157787661,-0.03190365880830248,-0.05619846186155882,0.045277104703659976,0.011262040139501883,0.012375723051839677,0.008172120318042375,-0.04209834136260021,0.010941124914876135,,,,,,,,,,,,,,,-0.08758262708609621,,-0.08758262708609585,,,,diff
DP03_0104E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed,0.0317452131267858,0.027196683082165718,,,,,0.0239431980384901,-0.02444732296420843,-0.052208232415523706,0.042908197274676985,0.015056458748128665,0.01665124895440163,0.008018630518881797,-0.03547409092624082,0.015765000505299394,,,,,,,,,,,,,,,-0.0776942405317631,,-0.07769424053176366,,,,diff
DP03_0105E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage,0.11023876760096626,0.10598207612072047,,,,,0.10373061492771041,0.06071578911218081,-0.009482673813021088,0.11748254994099017,0.09039716213583668,0.05168837734880088,0.08908576646445954,0.04773257441932144,0.05871767166247775,,,,,,,,,,,,,,,-0.02888422564697432,,-0.028884225646974432,,,,diff
DP03_0106E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With private health insurance,0.028122814042218086,0.024392448388434754,,,,,0.025545651957222165,0.007029305558466467,-0.002792343421611245,0.03439620134478265,0.02259145300123007,0.058962862479840186,0.018537684695613024,-0.0044571648346046905,0.06758286069544465,,,,,,,,,,,,,,,-0.0013975558631497131,,-0.0013975558631487417,,,,diff
DP03_0107E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage,0.010857298880321165,0.008515594722935282,,,,,-0.019391641930542436,-0.11924830312344326,-0.12112593413463474,0.04161489491144155,-0.017702244923285426,-0.09021599546572845,-0.02986089160804406,-0.10206106938659937,-0.08327814724257766,,,,,,,,,,,,,,,-0.20953230608383142,,-0.20953230608383158,,,,diff
DP03_0108E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!No health insurance coverage,-0.224107808485615,-0.22722635850916423,,,,,-0.2308145077689151,-0.282760345813911,-0.17317153260042206,-0.20572283300470212,-0.22871354839632158,-0.11608302397977338,-0.2501470313251102,-0.2861607995327091,-0.14886439325943562,,,,,,,,,,,,,,,-0.1989835288325429,,-0.19898352883254256,,,,diff
DP03_0109E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed,-0.006838878902629797,-0.009542865783137122,,,,,-0.023226114138954257,-0.13255729987228337,-0.08689990606574413,0.006645444842246495,-0.07041525989203612,-0.056346182550326154,-0.03780319788011288,-0.12915383335845942,-0.06299672849698792,,,,,,,,,,,,,,,-0.184997640214607,,-0.1849976402146069,,,,diff
DP03_0110E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage,0.016529930327143005,0.013888178538571938,,,,,-0.006376154279935986,-0.11784436864182524,-0.02356194816060815,0.029949219683913286,-0.05384187722897249,-0.007569228860416249,-0.008373376291771484,-0.10322817878062579,-0.007061522623590624,,,,,,,,,,,,,,,-0.12962446208637735,,-0.12962446208637743,,,,diff
DP03_0111E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance,-0.010942620434844147,-0.013517653776366878,,,,,-0.010600600106277086,-0.06854460211377233,0.047071478756644164,-0.02191549282518343,-0.07496767549621158,0.058313744910548,-0.011538176415669898,-0.07391411285056299,0.07475253181745437,,,,,,,,,,,,,,,-0.041991902826695696,,-0.04199190282669586,,,,diff
DP03_0112E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage,0.026708369851014102,0.024581117161184163,,,,,-0.005011724494911274,-0.10964917656144085,-0.06437611552926086,0.051955798342628534,-0.019807495980271816,-0.055397105542340105,-0.0036233101521256916,-0.08623201296839744,-0.06324416172412867,,,,,,,,,,,,,,,-0.18711566481300884,,-0.18711566481300895,,,,diff
DP03_0113E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!No health insurance coverage,-0.05034461261433032,-0.05212287309036945,,,,,-0.0454406716552474,-0.10395889663671481,-0.14473259988946405,-0.0439346005089859,-0.07544933823473204,-0.10340249136476608,-0.08016484312553424,-0.12662496280570062,-0.11488628425201627,,,,,,,,,,,,,,,-0.17664907560957738,,-0.17664907560957738,,,,diff
DP03_0114E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force,0.0804252873161117,0.0768377889481468,,,,,0.04271029111610336,-0.06069347178075857,-0.00502644811275843,0.10572576614457413,0.0307672262636976,0.06642126805642047,0.06099716173336406,-0.03192505808579149,0.050512408148834606,,,,,,,,,,,,,,,-0.13113924397680105,,-0.1311392439768012,,,,diff
DP03_0115E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage,0.12755404708515727,0.1239683198510862,,,,,0.09110011823320763,-0.0062844927391702,0.02568500845865182,0.1462662536564278,0.07303495180725034,0.10035369057480875,0.11196757825620102,0.022519518401955874,0.0801162709914973,,,,,,,,,,,,,,,-0.09795057060116812,,-0.09795057060116844,,,,diff
DP03_0116E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With private health insurance,0.0540915499711727,0.05206410860973998,,,,,0.0522732479286642,0.02395448971159473,0.12579878805825406,0.05421124375184477,0.018537857228679833,0.15348438245004944,0.05281505510638524,0.015431462082980022,0.18367490321058721,,,,,,,,,,,,,,,0.028996174229204197,,0.02899617422920392,,,,diff
DP03_0117E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With public coverage,0.056725613195032776,0.05336119385683258,,,,,0.0017375037404250282,-0.09894518634343724,-0.09301529286073054,0.08935833669760429,0.026594953291673107,-0.030176294731664943,0.04026336191773816,-0.041583386438831194,-0.07581894475767773,,,,,,,,,,,,,,,-0.24723291901316172,,-0.2472329190131617,,,,diff
DP03_0118E+Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!No health insurance coverage,-0.0547018293617304,-0.05680636278263135,,,,,-0.07686314379789017,-0.1621982186206462,-0.09462742079462219,-0.023857365097169236,-0.07722254002951501,-0.057391028950384296,-0.08141677044029866,-0.15159967242792977,-0.05631011289211375,,,,,,,,,,,,,,,-0.14997139727083925,,-0.14997139727083952,,,,diff
DP04_0001E+Estimate!!HOUSING OCCUPANCY!!Total housing units,-0.018256152390567715,-0.02350302960875389,,,,,-0.03186215458086211,-0.0653418954690394,0.024935631676204953,-0.008681490343892428,-0.026833609010616155,0.0627681517630688,-0.030586093147129068,-0.06036110207680073,0.05298355738687342,,,,,,,,,,,,,,,-0.037816074270764416,,-0.037816074270764194,,,,diff
DP04_0002E+Estimate!!HOUSING OCCUPANCY!!Total housing units!!Occupied housing units,0.035592350317550314,0.03056227038904541,,,,,0.018171031414967898,-0.015066215449711928,0.026399947587983384,0.04583305011738392,0.02904910191124327,0.061363859136992854,0.021167262756855376,-0.00801625081650853,0.05449337879333657,,,,,,,,,,,,,,,-0.03193604005978465,,-0.031936040059784176,,,,diff
DP04_0003E+Estimate!!HOUSING OCCUPANCY!!Total housing units!!Vacant housing units,-0.2734528590646138,-0.27824523820210767,,,,,-0.258922924951601,-0.2815153903571743,0.01384155174586181,-0.2754873400517754,-0.29368869531139613,0.05034736777791874,-0.2704014114290687,-0.2924629817425577,0.029290908353643924,,,,,,,,,,,,,,,-0.08538992301037321,,-0.08538992301037308,,,,diff
DP04_0006E+Estimate!!UNITS IN STRUCTURE!!Total housing units,-0.018256152390567715,-0.02350302960875389,,,,,-0.03186215458086211,-0.0653418954690394,0.024935631676204953,-0.008681490343892428,-0.026833609010616155,0.0627681517630688,-0.030586093147129068,-0.06036110207680073,0.05298355738687342,,,,,,,,,,,,,,,-0.037816074270764416,,-0.037816074270764194,,,,diff
"DP04_0007E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!1-unit, detached",-0.001858534775193793,0.001670557747934065,,,,,-0.023729024881966904,-0.030780315846763856,0.12940369380538969,0.03506158769680365,0.006972643574314069,0.21006020083468885,-0.0002197388332109973,-0.022483359624591637,0.1630467644588537,,,,,,,,,,,,,,,0.3014504801354527,,0.30145048013545295,,,,diff
"DP04_0008E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!1-unit, attached",-0.15551378981438463,-0.15639595691372662,,,,,-0.13925612622592312,-0.15600672034646107,0.3904792277751108,-0.1464571873340711,-0.17588665593436192,0.3741292185126931,-0.15744500496672093,-0.19674498992060122,0.3406439955110234,,,,,,,,,,,,,,,0.18897681505059885,,0.18897681505059916,,,,diff
DP04_0009E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!2 units,-0.5124757677527483,-0.5151370779783357,,,,,-0.5092285959530441,-0.5118184404870076,0.12743503618753477,-0.4824726573538539,-0.5013863099505305,0.15946408861255185,-0.5035219228518168,-0.5182507375739981,0.0898528862597402,,,,,,,,,,,,,,,-0.15340358424770945,,-0.1534035842477095,,,,diff
DP04_0010E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!3 or 4 units,-0.44464801227995937,-0.44741687355932025,,,,,-0.4368327548991504,-0.46148390607051065,-0.09308192621256026,-0.42554148237065376,-0.45419580411293964,-0.09406577512123108,-0.4425934693679907,-0.46849851385269975,-0.0842532556448725,,,,,,,,,,,,,,,-0.18083799394666053,,-0.1808379939466606,,,,diff
DP04_0011E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!5 to 9 units,-0.5634629117913084,-0.5664570291556441,,,,,-0.5281065989570246,-0.5319984317045494,-0.18591048698429985,-0.5793654781115561,-0.574849132445696,-0.16043639652144087,-0.5553913892098813,-0.5498735437488071,-0.1444012262392538,,,,,,,,,,,,,,,-0.2417372616130793,,-0.24173726161307912,,,,diff
DP04_0012E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!10 to 19 units,-0.3060933629200969,-0.31017250582464473,,,,,-0.28826942350845147,-0.33404933296384254,-0.0770904711966903,-0.30384146858722916,-0.3369375268248383,-0.08984807725966845,-0.32113905782811253,-0.36030830613409603,-0.06125075891718838,,,,,,,,,,,,,,,-0.1559953376992012,,-0.1559953376992013,,,,diff
DP04_0013E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!20 or more units,0.08183094583882561,0.07726562735981318,,,,,0.08365511921942229,0.04944130720406925,0.03762199943531787,0.06380758871365214,0.0517145030710377,-0.020197843432635552,0.07034056896133858,0.04948543217115403,0.03355473300308768,,,,,,,,,,,,,,,-0.05154113296081686,,-0.05154113296081703,,,,diff
DP04_0014E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!Mobile home,0.0478464392661233,0.046555029296811684,,,,,0.003177882409294234,-0.002608711847904857,-0.060254959079242235,0.0338174183200447,0.034532042723453484,-0.024073833140356427,0.08966947842616586,0.07957129768692173,-0.040386998033836566,,,,,,,,,,,,,,,-0.07484334911766068,,-0.07484334911766079,,,,diff
"DP04_0015E+Estimate!!UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.",0.10721039375815841,0.10579823897278852,,,,,0.10187350365406582,0.07062987346976168,0.052168729950460055,0.08686118584592807,0.06268816052067172,0.06438824102350046,0.11619223722996137,0.09211888936833673,0.07402356875353368,,,,,,,,,,,,,,,0.018226313440022176,,0.018226313440022186,,,,diff
DP04_0016E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units,-0.018256152390567715,-0.02350302960875389,,,,,-0.03186215458086211,-0.0653418954690394,0.024935631676204953,-0.008681490343892428,-0.026833609010616155,0.0627681517630688,-0.030586093147129068,-0.06036110207680073,0.05298355738687342,,,,,,,,,,,,,,,-0.037816074270764416,,-0.037816074270764194,,,,diff
DP04_0017E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later,0.07317821383298644,0.07256677274933893,,,,,0.06743810528020987,0.044331704252254106,0.04918535012589141,0.06534605994359952,0.04875240161985146,0.03905828496063944,0.08374014798303119,0.05895206642478426,0.08809703633679272,,,,,,,,,,,,,,,0.08089159647401684,,0.0808915964740167,,,,diff
DP04_0018E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013,0.05912450893254818,0.057292721672006656,,,,,0.03599968868300167,0.012830445737761043,0.08292189655210344,0.06410819548939083,0.053266786313666395,0.07379622616734036,0.06851650762762593,0.04541803017853273,0.108032804977958,,,,,,,,,,,,,,,0.0781564652039158,,0.07815646520391598,,,,diff
DP04_0019E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009,0.06540398190400576,0.06326608851189014,,,,,0.03626490309049914,-0.009891086178933375,0.08847505001044863,0.06911925422072211,0.04278006748569463,0.09570838364903639,0.08297946068931913,0.03694089323052886,0.15674287045673524,,,,,,,,,,,,,,,0.0732182915184103,,0.07321829151841035,,,,diff
DP04_0020E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999,0.04258512539262076,0.04010592760365693,,,,,0.029510824506630368,-0.02689766968706689,0.2812476648204128,0.029041373793996794,-0.0258556212153465,0.2258378348023049,0.05950235883406699,-0.0022068434246853563,0.28892218042057705,,,,,,,,,,,,,,,0.07186070331866003,,0.07186070331865961,,,,diff
DP04_0021E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989,-0.15399254039618399,-0.1570785781714775,,,,,-0.1541253812613573,-0.17091080426423758,0.06777491453494966,-0.1728226367484704,-0.1892863363741699,0.07775881150782399,-0.130634894668942,-0.1392563470647495,0.07998313078612658,,,,,,,,,,,,,,,-0.03729583769825631,,-0.03729583769825619,,,,diff
DP04_0022E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979,-0.08664523907532412,-0.08901328994259325,,,,,-0.0877601603080253,0.023836465735414314,-0.04014191795607025,-0.08709987233590943,-0.018889609092930026,0.007390473777309531,-0.08538106666112721,0.012476242796553905,-0.016365435238060486,,,,,,,,,,,,,,,-0.08942527388310823,,-0.0894252738831082,,,,diff
DP04_0023E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969,-0.13048617705350027,-0.13325147085179187,,,,,-0.1416901472880609,-0.13140325465270208,-0.1633629140941717,-0.10674292509035888,-0.0958253343085898,-0.014162005061402652,-0.13659367703282319,-0.12407581044722577,-0.15904480419770126,,,,,,,,,,,,,,,-0.19687060818681673,,-0.19687060818681681,,,,diff
DP04_0024E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959,-0.004709128754475461,-0.007416155213239545,,,,,-0.02155297149126463,-0.03469992271283506,-0.013396510668677898,0.021969052079172657,0.017308471078682983,-0.05568869702835137,-0.01748184812880886,-0.03329948945381083,-0.07069348889755317,,,,,,,,,,,,,,,-0.13664487572159534,,-0.13664487572159598,,,,diff
DP04_0025E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949,0.10274995414504594,0.10202868566366927,,,,,0.11424431137463838,0.09084599738444904,-0.06739181056960876,0.1055036717768591,0.10011521903226714,-0.08591504457774109,0.07293914134614307,0.0530856035400778,-0.09084579000027915,,,,,,,,,,,,,,,-0.0532636266276689,,-0.053263626627669036,,,,diff
DP04_0026E+Estimate!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier,0.30766299602635605,0.30398940636549726,,,,,0.328766916434006,0.31276132378100713,-0.11533628030803694,0.290038626415117,0.29740038133089886,-0.10224355108522805,0.27116427977155244,0.26518512425088725,-0.11375237023857143,,,,,,,,,,,,,,,-0.089430488047839,,-0.0894304880478383,,,,diff
DP04_0027E+Estimate!!ROOMS!!Total housing units,-0.018256152390567715,-0.02350302960875389,,,,,-0.03186215458086211,-0.0653418954690394,0.024935631676204953,-0.008681490343892428,-0.026833609010616155,0.0627681517630688,-0.030586093147129068,-0.06036110207680073,0.05298355738687342,,,,,,,,,,,,,,,-0.037816074270764416,,-0.037816074270764194,,,,diff
DP04_0028E+Estimate!!ROOMS!!Total housing units!!1 room,-0.25180127840997657,-0.2566058709761898,,,,,-0.24292443652307447,-0.25741955605805655,-0.07396486428733667,-0.24955969936174835,-0.24410294615188888,-0.11590854502919343,-0.257628447516124,-0.25962788583251173,-0.08270155427439754,,,,,,,,,,,,,,,-0.1775847370557687,,-0.1775847370557689,,,,diff
DP04_0029E+Estimate!!ROOMS!!Total housing units!!2 rooms,-0.21646051233543298,-0.2209680679579738,,,,,-0.20010250589363177,-0.19288202916536185,-0.0761625974701389,-0.2346409196183218,-0.21988435104385123,-0.11976631238478344,-0.20698861235331978,-0.19785251679214014,-0.07608638469119172,,,,,,,,,,,,,,,-0.1046018785729201,,-0.10460187857292089,,,,diff
DP04_0030E+Estimate!!ROOMS!!Total housing units!!3 rooms,-0.13804528112091474,-0.14295406541281497,,,,,-0.12165081375610604,-0.14431978368438608,-0.07331604904394648,-0.16473417643657462,-0.16638271648946107,-0.0844702765657279,-0.14490738093611888,-0.15654640099275097,-0.05493802642503265,,,,,,,,,,,,,,,-0.15719943468712919,,-0.15719943468712877,,,,diff
DP04_0031E+Estimate!!ROOMS!!Total housing units!!4 rooms,-0.16883310571478705,-0.1748510580522007,,,,,-0.17052114258445505,-0.22700758903853757,-0.046551133297454896,-0.17701195409889064,-0.19996922658079241,-0.03177855588747698,-0.17959369409150716,-0.2185186165127075,-0.043074562852778754,,,,,,,,,,,,,,,-0.2112311951761012,,-0.2112311951761019,,,,diff
DP04_0032E+Estimate!!ROOMS!!Total housing units!!5 rooms,0.019681251604372008,0.01472154708887502,,,,,-0.012128076298226265,-0.05034873634743181,0.04876203025697441,0.03636975507464346,-0.004980658137387739,0.10904372780085866,0.01720059676563085,-0.022921249012857414,0.03458085553107457,,,,,,,,,,,,,,,-0.04654030827216718,,-0.0465403082721671,,,,diff
DP04_0033E+Estimate!!ROOMS!!Total housing units!!6 rooms,-0.17537145428091994,-0.1749921953926221,,,,,-0.19592754042984661,-0.2107633535144321,0.1518525177376495,-0.13090231828918003,-0.16465888146076804,0.18381888126228751,-0.1752295867236125,-0.20770307886350567,0.15364453842472128,,,,,,,,,,,,,,,0.09132107458799231,,0.09132107458799221,,,,diff
DP04_0034E+Estimate!!ROOMS!!Total housing units!!7 rooms,0.02907996998476617,0.03046380115966807,,,,,0.0024343174386640964,0.005974828430870188,0.19692966019330477,0.05782199627596185,0.039661112163961926,0.22340736814903372,0.03790315441436107,0.023066496728894437,0.22155832039727047,,,,,,,,,,,,,,,0.1795840413418971,,0.1795840413418969,,,,diff
DP04_0035E+Estimate!!ROOMS!!Total housing units!!8 rooms,0.053504285744685215,0.05544103357910171,,,,,0.04439179119734532,0.04188487611717054,0.19902959205737847,0.07321470838220906,0.046248769182634514,0.24434310894040773,0.05469274819929751,0.03524757676052112,0.2409310908945741,,,,,,,,,,,,,,,0.21170839086469845,,0.21170839086469803,,,,diff
DP04_0036E+Estimate!!ROOMS!!Total housing units!!9 rooms or more,0.13110783212682267,0.13335464861563387,,,,,0.12675434234847205,0.13286090652932406,0.2189655498716897,0.13674674929933126,0.12556649757395286,0.2627014046616638,0.13425602633488629,0.12478490180696983,0.25025831862209535,,,,,,,,,,,,,,,0.18596378395787755,,0.1859637839578775,,,,diff
