"","dp02_0001e","dp02_0001pe","dp02_0002e","dp02_0004e","dp02_0008e","dp02_0013e","dp02_0017e","dp02_0017pe","dp02_0018e","dp02_0019e","dp02_0019pe","dp02_0024e","dp02_0024pe","dp02_0026e","dp02_0030e","dp02_0030pe","dp02_0031e","dp02_0032e","dp02_0058e","dp02_0058pe","dp02_0062e","dp02_0064e","dp02_0066e","dp02_0067e","dp02_0068e","dp02_0068pe","dp02_0070e","dp02_0070pe","dp02_0074e","dp02_0074pe","dp02_0078e","dp02_0078pe","dp02_0079e","dp02_0086e","dp02_0086pe","dp02_0087e","dp02_0088e","dp02_0089e","dp02_0094e","dp02_0102e","dp02_0110e","dp02_0110pe","dp02_0122e","dp02_0122pe","dp02_0150e","dp02_0150pe","dp02_0151e","dp02_0152e","dp03_0001e","dp03_0001pe","dp03_0002e","dp03_0003e","dp03_0004e","dp03_0007e","dp03_0008e","dp03_0008pe","dp03_0010e","dp03_0010pe","dp03_0011e","dp03_0012e","dp03_0013e","dp03_0018e","dp03_0018pe","dp03_0019e","dp03_0026e","dp03_0026pe","dp03_0027e","dp03_0029e","dp03_0032e","dp03_0032pe","dp03_0046e","dp03_0046pe","dp03_0047e","dp03_0051e","dp03_0051pe","dp03_0056e","dp03_0064e","dp03_0074e","dp03_0075e","dp03_0075pe","dp03_0095e","dp03_0095pe","dp03_0096e","dp03_0097e","dp03_0098e","dp03_0102e","dp03_0102pe","dp03_0103e","dp03_0103pe","dp03_0104e","dp03_0104pe","dp03_0105e","dp03_0106e","dp03_0116e","dp04_0001e","dp04_0001pe","dp04_0002e","dp04_0006e","dp04_0006pe","dp04_0016e","dp04_0016pe","dp04_0027e","dp04_0027pe","dp04_0031e","dp04_0038e","dp04_0038pe","dp04_0041e","dp04_0045e","dp04_0045pe","dp04_0047e","dp04_0050e","dp04_0050pe","dp04_0054e","dp04_0057e","dp04_0057pe","dp04_0058e","dp04_0058pe","dp04_0059e","dp04_0060e","dp04_0062e","dp04_0062pe","dp04_0063e","dp04_0072e","dp04_0072pe","dp04_0076e","dp04_0076pe","dp04_0077e","dp04_0126e","dp04_0126pe","dp04_0136e","dp04_0136pe","dp04_0142e","dp05_0001e","dp05_0001pe","dp05_0002e","dp05_0003e","dp05_0010e","dp05_0011e","dp05_0012e","dp05_0013e","dp05_0014e","dp05_0020e","dp05_0021e","dp05_0022e","dp05_0023e","dp05_0025e","dp05_0025pe","dp05_0026e","dp05_0027e","dp05_0033e","dp05_0033pe","dp05_0034e","dp05_0036e","dp05_0063e","dp05_0063pe","dp05_0070e","dp05_0070pe","dp05_0076e","tract_code","geoid","executed_day","executed_month","executed_year","borough"
"858",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,16,"Dec",19,"QUEENS"
"859",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,22,"Jul",19,"QUEENS"
"860",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,26,"Sept",17,"QUEENS"
"861",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,11,"Feb",20,"QUEENS"
"862",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,4,"Nov",19,"QUEENS"
"863",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,13,"Nov",18,"QUEENS"
"864",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,22,"Feb",19,"QUEENS"
"865",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,12,"Apr",19,"QUEENS"
"866",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,22,"May",18,"QUEENS"
"867",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,11,"Sept",17,"QUEENS"
"868",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,16,"Feb",17,"QUEENS"
"869",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,13,"Mar",19,"QUEENS"
"870",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,16,"Aug",17,"QUEENS"
"871",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,18,"Jan",19,"QUEENS"
"872",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,1,"Mar",18,"QUEENS"
"873",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,17,"May",17,"QUEENS"
"874",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,22,"Jan",19,"QUEENS"
"875",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,6,"Nov",17,"QUEENS"
"876",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,19,"Mar",18,"QUEENS"
"877",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,18,"Jun",18,"QUEENS"
"878",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,28,"Aug",18,"QUEENS"
"879",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,18,"Apr",17,"QUEENS"
"880",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,4,"Sept",19,"QUEENS"
"881",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,5,"Sept",18,"QUEENS"
"882",3325,3325,2095,1038,978,1437,10349,10349,3325,1042,10.1,3904,3904,1310,4506,4506,1860,1313,7062,7062,1588,1035,5144,1539,8036,8036,10358,10358,5824,5824,11450,11450,10417,11565,11565,8999,7997,7176,1533,2193,10327,10327,11565,11565,3325,3325,2468,2209,8278,8278,4354,4323,4028,3924,4323,4323,4433,4433,2267,2236,2089,3856,3856,1513,4028,4028,1483,893,4028,4028,4028,4028,3041,3325,3325,341,2309,1409,2095,2095,10358,10358,9605,4942,5417,5728,5728,4206,4206,3926,3926,3441,2760,469,3497,3497,3325,3497,3497,3497,3497,3497,3497,653,3497,3497,1030,3325,3325,2742,3325,3325,661,3325,3325,1553,46.7,1300,415,3325,3325,2140,3325,3325,3325,3325,2888,2692,2692,2692,2692,1136,11565,11565,5356,6209,1590,1087,1301,533,755,8278,8067,7671,2240,8067,8067,3759,4308,11565,11565,11045,11045,11565,11565,11565,11565,8058,101001,36081101001,21,"Mar",17,"QUEENS"
